subfigure	H	domain	xmin	density
B	Voids	Eukaryota	1.85110714285714	0.00974663303869222
B	Voids	Eukaryota	1.86000669642857	0.0102701784531684
B	Voids	Eukaryota	1.86890625	0.0104741107502308
B	Voids	Eukaryota	1.87780580357143	0.0113010862280521
B	Voids	Eukaryota	1.88670535714286	0.0122227477963408
B	Voids	Eukaryota	1.89560491071429	0.0139350328319977
B	Voids	Eukaryota	1.90450446428571	0.0156298305445444
B	Voids	Eukaryota	1.91340401785714	0.017774130972488
B	Voids	Eukaryota	1.92230357142857	0.0218388696563846
B	Voids	Eukaryota	1.931203125	0.0254921542865264
B	Voids	Eukaryota	1.94010267857143	0.0310803820631951
B	Voids	Eukaryota	1.94900223214286	0.0331877789621253
B	Voids	Eukaryota	1.95790178571429	0.0399767530312799
B	Voids	Eukaryota	1.96680133928571	0.0500421990505814
B	Voids	Eukaryota	1.97570089285714	0.0536440352799605
B	Voids	Eukaryota	1.98460044642857	0.0523968314959035
B	Voids	Eukaryota	1.9935	0.0534505377798972
B	Voids	Eukaryota	2.00239955357143	0.0407925402135708
B	Voids	Eukaryota	2.01129910714286	0.0221238690602586
B	Voids	Eukaryota	2.02019866071429	0.0191417390724528
B	Voids	Eukaryota	2.02909821428571	0.0132661572125453
B	Voids	Eukaryota	2.03799776785714	0.00782580416336826
B	Voids	Eukaryota	2.04689732142857	0.00374276453373639
B	Voids	Eukaryota	2.055796875	0.00253756902171538
B	Voids	Eukaryota	2.06469642857143	0.00182184384003579
B	Voids	Eukaryota	2.07359598214286	0.00125545139367887
B	Voids	Eukaryota	2.08249553571429	0.00118438064969708
B	Voids	Eukaryota	2.09139508928571	0.00113237600081284
B	Voids	Eukaryota	2.10029464285714	0.0010317444870153
B	Voids	Eukaryota	2.10919419642857	0.000928305196522091
B	Voids	Eukaryota	2.11809375	0.000946902096455368
B	Voids	Eukaryota	2.12699330357143	0.000958198743479665
B	Voids	Eukaryota	2.13589285714286	0.000964949659596183
B	Voids	Eukaryota	2.14479241071429	0.000931779420137275
B	Voids	Eukaryota	2.15369196428571	0.000959202038311967
B	Voids	Eukaryota	2.16259151785714	0.00113785564321236
B	Voids	Eukaryota	2.17149107142857	0.0013496401488622
B	Voids	Eukaryota	2.180390625	0.00155485716676945
B	Voids	Eukaryota	2.18929017857143	0.0019205565288499
B	Voids	Eukaryota	2.19818973214286	0.00216359627657054
B	Voids	Eukaryota	2.20708928571429	0.00218932542640913
B	Voids	Eukaryota	2.21598883928571	0.00187953028348114
B	Voids	Eukaryota	2.22488839285714	0.00142732960334367
B	Voids	Eukaryota	2.23378794642857	0.00103007962486881
B	Voids	Eukaryota	2.2426875	0.000835913931136129
B	Voids	Eukaryota	2.25158705357143	0.000571828275994178
B	Voids	Eukaryota	2.26048660714286	0.000417798145832864
B	Voids	Eukaryota	2.26938616071429	0.00039426645421242
B	Voids	Eukaryota	2.27828571428571	0.000295713290314047
B	Voids	Eukaryota	2.28718526785714	0.000238792774882287
B	Voids	Eukaryota	2.29608482142857	0.000189023718528225
B	Voids	Eukaryota	2.304984375	0.000142958310256656
B	Voids	Eukaryota	2.31388392857143	0.000125773436719474
B	Voids	Eukaryota	2.32278348214286	0.000118330196572271
B	Voids	Eukaryota	2.33168303571429	9.40238500721305e-05
B	Voids	Eukaryota	2.34058258928571	8.66447622185461e-05
B	Voids	Eukaryota	2.34948214285714	5.73879284157556e-05
B	Voids	Eukaryota	2.35838169642857	3.44544850884247e-05
B	Voids	Eukaryota	2.36728125	1.69143109107913e-05
B	Voids	Eukaryota	2.37618080357143	8.20198046044801e-06
B	Voids	Eukaryota	2.38508035714286	2.56694943795937e-06
B	Voids	Eukaryota	2.39397991071429	2.15479561888125e-06
B	Voids	Eukaryota	2.40287946428571	1.12650494468568e-06
B	Voids	Eukaryota	2.41177901785714	5.45823713602958e-07
B	Voids	Eukaryota	2.42067857142857	1.60800762726357e-07
B	Voids	Eukaryota	2.429578125	7.19972184411619e-07
B	Voids	Eukaryota	2.43847767857143	1.96911805178935e-07
B	Voids	Eukaryota	2.44737723214286	1.57142419866204e-08
B	Voids	Eukaryota	2.45627678571429	2.18060189489449e-08
B	Voids	Eukaryota	2.46517633928571	1.64974388906329e-08
B	Voids	Eukaryota	2.47407589285714	3.23062149145679e-08
B	Voids	Eukaryota	2.48297544642857	1.95403737981268e-07
B	Voids	Eukaryota	2.491875	6.82806306401729e-08
B	Voids	Eukaryota	2.50077455357143	1.72209113423492e-07
B	Voids	Eukaryota	2.50967410714286	5.07868107161758e-07
B	Voids	Eukaryota	2.51857366071429	1.94944055773165e-07
B	Voids	Eukaryota	2.52747321428571	8.46894467888601e-08
B	Voids	Eukaryota	2.53637276785714	1.5974814497977e-08
B	Voids	Eukaryota	2.54527232142857	9.32126059987501e-09
B	Voids	Eukaryota	2.554171875	3.99534373969633e-09
B	Voids	Eukaryota	2.56307142857143	4.88312624486697e-09
B	Voids	Eukaryota	2.57197098214286	8.77453837041146e-09
B	Voids	Eukaryota	2.58087053571429	7.88415140127991e-09
B	Voids	Eukaryota	2.58977008928571	1.88520134159806e-08
B	Voids	Eukaryota	2.59866964285714	8.1011514775306e-09
B	Voids	Eukaryota	2.60756919642857	6.85957928565653e-09
B	Voids	Eukaryota	2.61646875	1.50575396295646e-09
B	Voids	Eukaryota	2.62536830357143	4.93700785667188e-10
B	Voids	Eukaryota	2.63426785714286	4.0301627359429e-10
B	Voids	Eukaryota	2.64316741071429	1.27445792113315e-10
B	Voids	Eukaryota	2.65206696428571	0
B	Voids	Eukaryota	2.66096651785714	3.48267672528651e-10
B	Voids	Eukaryota	2.66986607142857	5.22308586864002e-11
B	Voids	Eukaryota	2.678765625	0
B	Voids	Eukaryota	2.68766517857143	2.42111888740871e-10
B	Voids	Eukaryota	2.69656473214286	0
B	Voids	Eukaryota	2.70546428571429	9.25367031657088e-11
B	Voids	Eukaryota	2.71436383928571	0
B	Voids	Eukaryota	2.72326339285714	0
B	Voids	Eukaryota	2.73216294642857	0
B	Voids	Eukaryota	2.7410625	5.22308586864002e-11
B	Voids	Eukaryota	2.74996205357143	0
B	Voids	Eukaryota	2.75886160714286	0
B	Voids	Eukaryota	2.76776116071429	0
B	Voids	Eukaryota	2.77666071428571	0
B	Voids	Eukaryota	2.78556026785714	0
B	Voids	Eukaryota	2.79445982142857	5.22308586864002e-11
B	Voids	Eukaryota	2.803359375	0
B	Voids	Eukaryota	2.81225892857143	0
B	Voids	Eukaryota	2.82115848214286	0
B	Voids	Eukaryota	2.83005803571429	0
B	Voids	Eukaryota	2.83895758928571	0
B	Voids	Eukaryota	2.84785714285714	0
B	Voids	Eukaryota	2.85675669642857	0
B	Voids	Eukaryota	2.86565625	0
B	Voids	Eukaryota	2.87455580357143	0
B	Voids	Eukaryota	2.88345535714286	0
B	Voids	Eukaryota	2.89235491071429	0
B	Voids	Eukaryota	2.90125446428571	0
B	Voids	Eukaryota	2.91015401785714	0
B	Voids	Eukaryota	2.91905357142857	0
B	Voids	Eukaryota	2.927953125	0
B	Voids	Eukaryota	2.93685267857143	0
B	Voids	Eukaryota	2.94575223214286	0
B	Voids	Eukaryota	2.95465178571429	0
B	Voids	Eukaryota	2.96355133928571	0
C	Loops	Archaea	0	3.35313052147729e-05
C	Loops	Archaea	0.00504464285714286	1.17398834020422e-06
C	Loops	Archaea	0.0100892857142857	2.65808454963426e-05
C	Loops	Archaea	0.0151339285714286	8.47082907455651e-05
C	Loops	Archaea	0.0201785714285714	9.02335904321607e-05
C	Loops	Archaea	0.0252232142857143	8.40864707676844e-05
C	Loops	Archaea	0.0302678571428571	0.000201702701793544
C	Loops	Archaea	0.0353125	0.000518907304753163
C	Loops	Archaea	0.0403571428571429	0.00026952573013366
C	Loops	Archaea	0.0454017857142857	0.00042307040005002
C	Loops	Archaea	0.0504464285714286	0.000751382081020072
C	Loops	Archaea	0.0554910714285714	0.000901092519069972
C	Loops	Archaea	0.0605357142857143	0.001958479653486
C	Loops	Archaea	0.0655803571428572	0.00128479258729446
C	Loops	Archaea	0.070625	0.00135966945736963
C	Loops	Archaea	0.0756696428571429	0.00164237634153937
C	Loops	Archaea	0.0807142857142857	0.00155596133875136
C	Loops	Archaea	0.0857589285714286	0.00148076251943367
C	Loops	Archaea	0.0908035714285714	0.00207736376429614
C	Loops	Archaea	0.0958482142857143	0.00184297152495262
C	Loops	Archaea	0.100892857142857	0.00219583260916591
C	Loops	Archaea	0.1059375	0.00206245972539052
C	Loops	Archaea	0.110982142857143	0.00256081407027204
C	Loops	Archaea	0.116026785714286	0.00254581460116477
C	Loops	Archaea	0.121071428571429	0.00302441552812216
C	Loops	Archaea	0.126116071428571	0.00477054668115474
C	Loops	Archaea	0.131160714285714	0.00339608386342771
C	Loops	Archaea	0.136205357142857	0.00306094985697735
C	Loops	Archaea	0.14125	0.00287208464303061
C	Loops	Archaea	0.146294642857143	0.00446533599967839
C	Loops	Archaea	0.151339285714286	0.00465782186780423
C	Loops	Archaea	0.156383928571429	0.00576980155074926
C	Loops	Archaea	0.161428571428571	0.00507690374923705
C	Loops	Archaea	0.166473214285714	0.00535383085333076
C	Loops	Archaea	0.171517857142857	0.0063648316526136
C	Loops	Archaea	0.1765625	0.00684498871616555
C	Loops	Archaea	0.181607142857143	0.0107864506589248
C	Loops	Archaea	0.186651785714286	0.00779786531888373
C	Loops	Archaea	0.191696428571429	0.00645369440453092
C	Loops	Archaea	0.196741071428571	0.00678454469217837
C	Loops	Archaea	0.201785714285714	0.00672972056382764
C	Loops	Archaea	0.206830357142857	0.00838298815870972
C	Loops	Archaea	0.211875	0.0137306701380618
C	Loops	Archaea	0.216919642857143	0.0179091217727717
C	Loops	Archaea	0.221964285714286	0.0179927264935831
C	Loops	Archaea	0.227008928571429	0.00946889681015587
C	Loops	Archaea	0.232053571428571	0.0145427055106368
C	Loops	Archaea	0.237098214285714	0.0124500155692587
C	Loops	Archaea	0.242142857142857	0.0101929296538214
C	Loops	Archaea	0.2471875	0.00910855668039235
C	Loops	Archaea	0.252232142857143	0.00990120179859331
C	Loops	Archaea	0.257276785714286	0.009335519707463
C	Loops	Archaea	0.262321428571429	0.00791830937467442
C	Loops	Archaea	0.267366071428571	0.0122922960945159
C	Loops	Archaea	0.272410714285714	0.00902747249634424
C	Loops	Archaea	0.277455357142857	0.0106583913251574
C	Loops	Archaea	0.2825	0.0125574334390366
C	Loops	Archaea	0.287544642857143	0.0288430666544737
C	Loops	Archaea	0.292589285714286	0.0225515251729642
C	Loops	Archaea	0.297633928571429	0.0101184997976882
C	Loops	Archaea	0.302678571428571	0.0125988859394673
C	Loops	Archaea	0.307723214285714	0.00996872409643211
C	Loops	Archaea	0.312767857142857	0.00897309386048578
C	Loops	Archaea	0.3178125	0.0129225017824573
C	Loops	Archaea	0.322857142857143	0.00888550007717436
C	Loops	Archaea	0.327901785714286	0.0102869389019155
C	Loops	Archaea	0.332946428571429	0.0107448745927608
C	Loops	Archaea	0.337991071428571	0.0133621765002873
C	Loops	Archaea	0.343035714285714	0.0107404641543577
C	Loops	Archaea	0.348080357142857	0.0135618496190608
C	Loops	Archaea	0.353125	0.0128190964242593
C	Loops	Archaea	0.358169642857143	0.0110697909211981
C	Loops	Archaea	0.363214285714286	0.0106479136114849
C	Loops	Archaea	0.368258928571429	0.00954155504907062
C	Loops	Archaea	0.373303571428571	0.0123445966949099
C	Loops	Archaea	0.378348214285714	0.00978816598895734
C	Loops	Archaea	0.383392857142857	0.0136769654734519
C	Loops	Archaea	0.3884375	0.00853296403889688
C	Loops	Archaea	0.393482142857143	0.010829879602488
C	Loops	Archaea	0.398526785714286	0.00918244111192816
C	Loops	Archaea	0.403571428571429	0.00942660110362858
C	Loops	Archaea	0.408616071428571	0.00995446115687573
C	Loops	Archaea	0.413660714285714	0.00870958198041546
C	Loops	Archaea	0.418705357142857	0.00935813288917445
C	Loops	Archaea	0.42375	0.00927750727910535
C	Loops	Archaea	0.428794642857143	0.01052520076251
C	Loops	Archaea	0.433839285714286	0.0135082875124868
C	Loops	Archaea	0.438883928571429	0.0113903121209041
C	Loops	Archaea	0.443928571428572	0.00990180540354625
C	Loops	Archaea	0.448973214285714	0.00939866256119132
C	Loops	Archaea	0.454017857142857	0.0114360134966327
C	Loops	Archaea	0.4590625	0.0155318933137989
C	Loops	Archaea	0.464107142857143	0.00907013408895307
C	Loops	Archaea	0.469151785714286	0.00679217390111683
C	Loops	Archaea	0.474196428571429	0.00890978393568459
C	Loops	Archaea	0.479241071428571	0.0072419276759304
C	Loops	Archaea	0.484285714285714	0.0165788816561246
C	Loops	Archaea	0.489330357142857	0.0102026376699455
C	Loops	Archaea	0.494375	0.00607886871557937
C	Loops	Archaea	0.499419642857143	0.00732049786003304
C	Loops	Archaea	0.504464285714286	0.00606025263777751
C	Loops	Archaea	0.509508928571429	0.00541530608682974
C	Loops	Archaea	0.514553571428571	0.00468469361497179
C	Loops	Archaea	0.519598214285714	0.00851645186173153
C	Loops	Archaea	0.524642857142857	0.0046010940779702
C	Loops	Archaea	0.5296875	0.00467450720580758
C	Loops	Archaea	0.534732142857143	0.00487401139483051
C	Loops	Archaea	0.539776785714286	0.00449359680463124
C	Loops	Archaea	0.544821428571429	0.00509526665107244
C	Loops	Archaea	0.549866071428571	0.00506911472048146
C	Loops	Archaea	0.554910714285714	0.0122614612015972
C	Loops	Archaea	0.559955357142857	0.00438236138881695
C	Loops	Archaea	0.565	0.00545672857366237
C	Loops	Archaea	0.570044642857143	0.00382038465730983
C	Loops	Archaea	0.575089285714286	0.0036850068847853
C	Loops	Archaea	0.580133928571429	0.00336987179909956
C	Loops	Archaea	0.585178571428572	0.00350658137577579
C	Loops	Archaea	0.590223214285714	0.00433841173298929
C	Loops	Archaea	0.595267857142857	0.00321214086616612
C	Loops	Archaea	0.6003125	0.00276871256224684
C	Loops	Archaea	0.605357142857143	0.00700795909051792
C	Loops	Archaea	0.610401785714286	0.00371273050061814
C	Loops	Archaea	0.615446428571429	0.00281447047628131
C	Loops	Archaea	0.620491071428571	0.00257002735188562
C	Loops	Archaea	0.625535714285714	0.00293182580940714
C	Loops	Archaea	0.630580357142857	0.00240521379845865
C	Loops	Archaea	0.635625	0.00248543405592259
C	Loops	Archaea	0.640669642857143	0.00254682712394775
C	Loops	Archaea	0.645714285714286	0.00234346096655678
C	Loops	Archaea	0.650758928571429	0.00252613189547088
C	Loops	Archaea	0.655803571428571	0.00218155958651151
C	Loops	Archaea	0.660848214285714	0.00266863431178646
C	Loops	Archaea	0.665892857142857	0.00231252034173025
C	Loops	Archaea	0.6709375	0.00263779464597013
C	Loops	Archaea	0.675982142857143	0.00184541529870996
C	Loops	Archaea	0.681026785714286	0.00199824353572917
C	Loops	Archaea	0.686071428571429	0.00164592588741352
C	Loops	Archaea	0.691116071428572	0.0021608387130781
C	Loops	Archaea	0.696160714285714	0.00242261359286616
C	Loops	Archaea	0.701205357142857	0.00183739710940339
C	Loops	Archaea	0.70625	0.0017663073737195
C	Loops	Archaea	0.711294642857143	0.00138668102955643
C	Loops	Archaea	0.716339285714286	0.00251418939201339
C	Loops	Archaea	0.721383928571429	0.00265035983725475
C	Loops	Archaea	0.726428571428571	0.00136536988004884
C	Loops	Archaea	0.731473214285714	0.00557054076854396
C	Loops	Archaea	0.736517857142857	0.00228282249459933
C	Loops	Archaea	0.7415625	0.00166433999399229
C	Loops	Archaea	0.746607142857143	0.00158229229976271
C	Loops	Archaea	0.751651785714286	0.00381613364758062
C	Loops	Archaea	0.756696428571429	0.00215353491920173
C	Loops	Archaea	0.761741071428571	0.00323319840960686
C	Loops	Archaea	0.766785714285714	0.00167331806295006
C	Loops	Archaea	0.771830357142857	0.00243421365114779
C	Loops	Archaea	0.776875	0.00127401911614431
C	Loops	Archaea	0.781919642857143	0.00156877685108857
C	Loops	Archaea	0.786964285714286	0.000748590507871124
C	Loops	Archaea	0.792008928571429	0.0010909979774109
C	Loops	Archaea	0.797053571428572	0.000752565935747818
C	Loops	Archaea	0.802098214285714	0.00167330464640994
C	Loops	Archaea	0.807142857142857	0.000950889327417371
C	Loops	Archaea	0.8121875	0.000954259339471351
C	Loops	Archaea	0.817232142857143	0.00110789752289187
C	Loops	Archaea	0.822276785714286	0.00164608909585539
C	Loops	Archaea	0.827321428571429	0.000670470351685173
C	Loops	Archaea	0.832366071428572	0.000799356523103523
C	Loops	Archaea	0.837410714285714	0.000637416582678404
C	Loops	Archaea	0.842455357142857	0.000669045168045339
C	Loops	Archaea	0.8475	0.000561435765816541
C	Loops	Archaea	0.852544642857143	0.000567639369319703
C	Loops	Archaea	0.857589285714286	0.000661383010718001
C	Loops	Archaea	0.862633928571429	0.000525238916976927
C	Loops	Archaea	0.867678571428571	0.000829417617448214
C	Loops	Archaea	0.872723214285714	0.000686538747391046
C	Loops	Archaea	0.877767857142857	0.000770785304214359
C	Loops	Archaea	0.8828125	0.000580547565609578
C	Loops	Archaea	0.887857142857143	0.000509357377545862
C	Loops	Archaea	0.892901785714286	0.000325065736025542
C	Loops	Archaea	0.897946428571429	0.000253499267588138
C	Loops	Archaea	0.902991071428571	0.00039123670839521
C	Loops	Archaea	0.908035714285714	0.000738452172840664
C	Loops	Archaea	0.913080357142857	0.000246532003516687
C	Loops	Archaea	0.918125	0.000270349874764166
C	Loops	Archaea	0.923169642857143	0.000211851110476613
C	Loops	Archaea	0.928214285714286	0.000457570175286885
C	Loops	Archaea	0.933258928571428	0.00013631757458056
C	Loops	Archaea	0.938303571428571	0.000246932715689151
C	Loops	Archaea	0.943348214285714	0.000144384707712829
C	Loops	Archaea	0.948392857142857	0.000240001600783425
C	Loops	Archaea	0.9534375	6.23337904385425e-05
C	Loops	Archaea	0.958482142857143	9.94944736512046e-05
C	Loops	Archaea	0.963526785714286	3.18401682717406e-05
C	Loops	Archaea	0.968571428571429	4.25616179388953e-05
C	Loops	Archaea	0.973616071428571	2.84000534859979e-05
C	Loops	Archaea	0.978660714285714	2.7792033108282e-05
C	Loops	Archaea	0.983705357142857	3.68229977894862e-05
C	Loops	Archaea	0.98875	1.69567632747294e-05
C	Loops	Archaea	0.993794642857143	5.40028541135352e-06
C	Loops	Archaea	0.998839285714286	7.86654027585143e-05
C	Loops	Archaea	1.00388392857143	0
C	Loops	Archaea	1.00892857142857	0
C	Loops	Bacteria	0	0.000280643421955633
C	Loops	Bacteria	0.00504464285714286	1.55162084393888e-07
C	Loops	Bacteria	0.0100892857142857	6.2067031446781e-06
C	Loops	Bacteria	0.0151339285714286	1.54067618870748e-05
C	Loops	Bacteria	0.0201785714285714	8.01920990793924e-05
C	Loops	Bacteria	0.0252232142857143	0.00015521399605431
C	Loops	Bacteria	0.0302678571428571	0.000195913935220747
C	Loops	Bacteria	0.0353125	0.000209789828856774
C	Loops	Bacteria	0.0403571428571429	0.000258221246914167
C	Loops	Bacteria	0.0454017857142857	0.00176907480172699
C	Loops	Bacteria	0.0504464285714286	0.000514537019882098
C	Loops	Bacteria	0.0554910714285714	0.000550833257088944
C	Loops	Bacteria	0.0605357142857143	0.000777021674056504
C	Loops	Bacteria	0.0655803571428572	0.000795054251834302
C	Loops	Bacteria	0.070625	0.000849283296564123
C	Loops	Bacteria	0.0756696428571429	0.000940332151058979
C	Loops	Bacteria	0.0807142857142857	0.00105863638463739
C	Loops	Bacteria	0.0857589285714286	0.000964669394478486
C	Loops	Bacteria	0.0908035714285714	0.00146453789253593
C	Loops	Bacteria	0.0958482142857143	0.00559883030685191
C	Loops	Bacteria	0.100892857142857	0.00283689373214985
C	Loops	Bacteria	0.1059375	0.00184998055436735
C	Loops	Bacteria	0.110982142857143	0.00215001183514825
C	Loops	Bacteria	0.116026785714286	0.00228475974379883
C	Loops	Bacteria	0.121071428571429	0.00281578352404503
C	Loops	Bacteria	0.126116071428571	0.00372888804816904
C	Loops	Bacteria	0.131160714285714	0.00446783926678714
C	Loops	Bacteria	0.136205357142857	0.0119591095814214
C	Loops	Bacteria	0.14125	0.00457534658289488
C	Loops	Bacteria	0.146294642857143	0.00522382345443029
C	Loops	Bacteria	0.151339285714286	0.00600328318121773
C	Loops	Bacteria	0.156383928571429	0.0181543175355248
C	Loops	Bacteria	0.161428571428571	0.00571255798348072
C	Loops	Bacteria	0.166473214285714	0.00784810518156884
C	Loops	Bacteria	0.171517857142857	0.0197750459807705
C	Loops	Bacteria	0.1765625	0.00710054092816503
C	Loops	Bacteria	0.181607142857143	0.00782439736543688
C	Loops	Bacteria	0.186651785714286	0.00769666961633451
C	Loops	Bacteria	0.191696428571429	0.00789890280835846
C	Loops	Bacteria	0.196741071428571	0.00938027413090513
C	Loops	Bacteria	0.201785714285714	0.00860212891803771
C	Loops	Bacteria	0.206830357142857	0.0138357158028775
C	Loops	Bacteria	0.211875	0.0110224445102679
C	Loops	Bacteria	0.216919642857143	0.0146362648498483
C	Loops	Bacteria	0.221964285714286	0.0110450274116372
C	Loops	Bacteria	0.227008928571429	0.0138174369308565
C	Loops	Bacteria	0.232053571428571	0.0111794185330956
C	Loops	Bacteria	0.237098214285714	0.0107214938349572
