bucket,multicell,freq,weighted,h,meas
334,f,12604,108.396091166131724878398818,2,nrep
334,t,36395,771.800115859937251150391303,2,nrep
335,f,14215,80.870423587203747863129412,2,nrep
335,t,39241,2407.042233350721024648471149,2,nrep
336,f,10886,83.486453500096135155968202,2,nrep
336,t,27774,501.202720554700828964062812,2,nrep
337,f,3507,1.776574908782240354204694,2,nrep
337,t,9425,8.878452624782139029763593,2,nrep
338,f,27013,285.266304313428673426941807,2,nrep
338,t,88376,4001.234326067970612733462957,2,nrep
339,f,10460,59.100099417532115684209816,2,nrep
339,t,25931,453.447616776635577313445634,2,nrep
340,f,14080,74.645587802798509396907579,2,nrep
340,t,35229,374.840148445670024588091637,2,nrep
341,f,14256,91.073728601559467092004533,2,nrep
341,t,39833,2069.720056297517684195107468,2,nrep
342,f,14098,115.285196390762611957450467,2,nrep
342,t,38808,352.583631305297798968867085,2,nrep
343,f,14256,97.894746149394514837183785,2,nrep
343,t,36992,794.193973996795265342887031,2,nrep
344,f,14829,87.599522519511695661885089,2,nrep
344,t,38102,1012.528309413452088830887852,2,nrep
345,f,14009,99.914995900909817913017584,2,nrep
345,t,37743,973.733048165907354196905149,2,nrep
346,f,14427,108.839019971590481380894676,2,nrep
346,t,48800,555.042127826739018290789728,2,nrep
347,f,14677,92.889394617166414425597902,2,nrep
347,t,38258,1284.731057522721144047653730,2,nrep
348,f,14836,85.270729468280887387853687,2,nrep
348,t,38643,657.062577045217059713046916,2,nrep
349,f,14735,116.007729618397189809669852,2,nrep
349,t,40211,1206.441511040285370460657183,2,nrep
350,f,15442,138.715743249792617082328357,2,nrep
350,t,42626,1488.826086580413103541515950,2,nrep
351,f,15110,99.951630391587121386338511,2,nrep
351,t,38400,516.012042072776269036676899,2,nrep
352,f,15193,86.516692131017715064197292,2,nrep
352,t,39454,1154.861457930594053678072541,2,nrep
353,f,15615,182.033901923999882630047801,2,nrep
353,t,39365,552.948848394529844795309120,2,nrep
354,f,15192,100.629346129850060900438818,2,nrep
354,t,44883,1148.715459108663550780462826,2,nrep
355,f,15624,117.995049601315466618252443,2,nrep
355,t,42809,565.639817275931471951671294,2,nrep
356,f,15904,149.148131253684307247181908,2,nrep
356,t,39412,828.127518576809656507671936,2,nrep
357,f,16007,150.233385731900274427184623,2,nrep
357,t,42379,587.574161229082430469845252,2,nrep
358,f,15698,114.853904044687740699555497,2,nrep
358,t,39991,654.733971308268727288540958,2,nrep
359,f,15684,127.657046799745276289617333,2,nrep
359,t,40092,506.447490305061840401264007,2,nrep
360,f,16417,159.520391625549361342925063,2,nrep
360,t,42122,556.262990546938842968359624,2,nrep
361,f,16394,151.526274953364894513667272,2,nrep
361,t,41521,541.606767382129758427063110,2,nrep
362,f,16467,129.655120182494780464622794,2,nrep
362,t,40374,378.654302126849299252057172,2,nrep
363,f,15635,126.670553483534816899997471,2,nrep
363,t,41900,527.152919604205921276475135,2,nrep
364,f,17724,190.688233147300192266156309,2,nrep
364,t,44766,651.442610730562524651432872,2,nrep
365,f,16642,148.964746073931214326785374,2,nrep
365,t,43527,387.797714467193946359751925,2,nrep
366,f,17111,162.816001777209044125024824,2,nrep
366,t,42118,428.036160926118249150529296,2,nrep
367,f,16929,171.256016532051440968888390,2,nrep
367,t,42371,353.519305124270581263770967,2,nrep
368,f,17156,178.292868488128110906281760,2,nrep
368,t,43067,385.436569198517050408168387,2,nrep
369,f,17362,207.421707212042844084754850,2,nrep
369,t,41785,401.949038482599352870948066,2,nrep
370,f,17962,196.197479225725721471009895,2,nrep
370,t,43740,349.870707303477370439119472,2,nrep
371,f,17624,230.448138453356600452641117,2,nrep
371,t,44143,557.515933170260177352684339,2,nrep
372,f,18087,227.686666503263943057239026,2,nrep
372,t,45249,508.012230564084371381644826,2,nrep
373,f,18493,220.254884382258443401656919,2,nrep
373,t,42870,397.632598609414060202957916,2,nrep
374,f,18291,249.926238711394285294848179,2,nrep
374,t,42457,369.120309097325806118299220,2,nrep
375,f,18541,249.474785609604177048030667,2,nrep
375,t,44559,473.920069299155855398731390,2,nrep
376,f,18817,251.114493695561612338951367,2,nrep
376,t,51336,566.299901796258689338567256,2,nrep
377,f,18563,258.274632658879376024355171,2,nrep
377,t,41795,333.893102447150977555069946,2,nrep
378,f,18921,253.483546575316329409428319,2,nrep
378,t,44690,452.028830974741486436415078,2,nrep
379,f,18980,221.276235454007573966820919,2,nrep
379,t,42713,341.500012176987147314853602,2,nrep
380,f,19455,252.404517754461815810688478,2,nrep
380,t,46256,507.806735281087032181619996,2,nrep
381,f,19061,249.604331840107397511941558,2,nrep
381,t,43163,376.386778030384460966922667,2,nrep
382,f,19111,260.790056905348434335506070,2,nrep
382,t,44748,418.999689549829396626093531,2,nrep
383,f,19843,232.442322041233110102611605,2,nrep
383,t,45533,399.548912976208769624468841,2,nrep
384,f,19917,279.514891015705872932704050,2,nrep
384,t,45278,462.820642565262781947916196,2,nrep
385,f,20156,258.796631000704052999587834,2,nrep
385,t,44779,365.054078147433219145132036,2,nrep
386,f,19892,258.708887831383391750962123,2,nrep
386,t,45100,470.234871989462242222077059,2,nrep
387,f,20136,252.631127709721568979771260,2,nrep
387,t,46300,444.737546973735384187529957,2,nrep
388,f,20734,299.104547350865042763631873,2,nrep
388,t,47646,497.200638133481652443377627,2,nrep
389,f,21111,271.570721545419200499489469,2,nrep
389,t,46352,532.359743952228956144878845,2,nrep
390,f,20788,284.420415514879289343485519,2,nrep
390,t,45731,438.565442516171138740704317,2,nrep
391,f,20861,286.912212808301262072625335,2,nrep
391,t,46415,454.988401966786901339711284,2,nrep
392,f,21157,306.697597232303957294730695,2,nrep
392,t,47858,581.825309309135847388152234,2,nrep
393,f,21168,263.345283383409080296393399,2,nrep
393,t,47776,481.405358890801223065313012,2,nrep
394,f,21090,316.798769231365593114600044,2,nrep
394,t,47946,584.121100628756150898381067,2,nrep
395,f,21612,322.220664117410180737886626,2,nrep
395,t,48088,709.525722304793877373936841,2,nrep
396,f,21331,302.912059927974481361791964,2,nrep
396,t,48054,534.078160121501379931220553,2,nrep
397,f,21962,317.950787712119305075564177,2,nrep
397,t,48779,605.031073952822956530116676,2,nrep
398,f,21683,249.485854142871712000695235,2,nrep
398,t,49940,689.725021166953737361186721,2,nrep
399,f,21887,298.022721819633529758962770,2,nrep
399,t,52464,610.841461333151722240509743,2,nrep
400,f,22001,274.329732152786952037274232,2,nrep
400,t,49990,637.149637547412864815838600,2,nrep
401,f,22013,315.593239952048141559499889,2,nrep
401,t,50519,729.760871777221142904992622,2,nrep
402,f,22284,257.495738809778400051503687,2,nrep
402,t,50344,604.388011659450644703119977,2,nrep
403,f,22462,268.638516317313248811498106,2,nrep
403,t,50482,576.516214672546541973909151,2,nrep
404,f,22439,274.027289276710553611355708,2,nrep
404,t,49865,611.442502139251719543816352,2,nrep
405,f,22467,277.292256634324492515675121,2,nrep
405,t,52544,563.156365571696778873716643,2,nrep
406,f,22324,241.652665492313781396570740,2,nrep
406,t,49430,551.412136553805395193967739,2,nrep
407,f,22562,268.908547785681567873749593,2,nrep
407,t,51765,599.176954954416358115007645,2,nrep
408,f,22767,261.142169944853668935297669,2,nrep
408,t,52068,581.465178164973765646975978,2,nrep
409,f,22848,235.486222350416995422136321,2,nrep
409,t,51046,549.795962496206004963666314,2,nrep
410,f,22782,227.521125976557467899041882,2,nrep
410,t,51266,528.273740109980202821120787,2,nrep
411,f,22945,261.469806871801912438438027,2,nrep
411,t,50146,433.815519575685554314024440,2,nrep
412,f,21123,188.890243168135666216428831,2,nrep
412,t,48280,503.286437760621107306328861,2,nrep
413,f,24815,232.803291225375365394919695,2,nrep
413,t,56098,633.874091856149884772024861,2,nrep
414,f,23590,277.729264251039284759769284,2,nrep
414,t,51047,461.738561708926375395882606,2,nrep
415,f,23146,214.264433325815828613333590,2,nrep
415,t,52050,522.656975858417460969038301,2,nrep
416,f,23583,194.705633624487128345255423,2,nrep
416,t,52521,523.255370229391830805783396,2,nrep
417,f,23478,222.152858487667970634636177,2,nrep
417,t,51452,496.691018273572220708203645,2,nrep
418,f,24358,305.565013944962519860247291,2,nrep
418,t,54184,510.494378102694722877411064,2,nrep
419,f,23157,178.345822555310235397063162,2,nrep
419,t,50873,465.031027577260611032197597,2,nrep
420,f,23950,176.297399783144275807838964,2,nrep
420,t,51384,477.918061804393818793461262,2,nrep
421,f,23790,236.450867856947620233826422,2,nrep
421,t,51678,438.707250255118001370135722,2,nrep
422,f,24047,220.425343118114669710508753,2,nrep
422,t,58180,724.918058951545616457314750,2,nrep
423,f,24695,229.736455595775739866441518,2,nrep
423,t,52687,436.383572569521303529679399,2,nrep
424,f,24302,244.593031960455317689368665,2,nrep
424,t,53406,544.370573549932038890879185,2,nrep
425,f,24566,216.566469088590241634377589,2,nrep
425,t,53388,545.245784649949558525868395,2,nrep
426,f,24694,164.421200730832462475685231,2,nrep
426,t,54637,513.936920269615750057850387,2,nrep
427,f,25653,267.102843225011426020933419,2,nrep
427,t,56295,722.957820916137228624686909,2,nrep
428,f,24135,197.821733796821446197500089,2,nrep
428,t,53134,526.700564320069341185345035,2,nrep
429,f,23711,154.180692665330158433028892,2,nrep
429,t,50922,461.698841760415797256722514,2,nrep
430,f,25622,158.923696105767766890945955,2,nrep
430,t,58735,609.149922031423359684188746,2,nrep
431,f,25335,236.090322578972514359765185,2,nrep
431,t,57367,628.908384196568246950065890,2,nrep
432,f,25418,184.495020949286097823261150,2,nrep
432,t,55664,610.011971459388777035882210,2,nrep
433,f,25627,173.519181346079352615746696,2,nrep
433,t,56572,672.076682562506701306844604,2,nrep
434,f,25451,191.795160772250783719075668,2,nrep
434,t,54218,536.119696608252844596719681,2,nrep
435,f,26115,182.562658406866221471572845,2,nrep
435,t,54214,517.662511957048650550818730,2,nrep
436,f,26299,182.421515074294968111969961,2,nrep
436,t,55366,602.002017090290960903187929,2,nrep
437,f,26767,221.710097162546496401685234,2,nrep
437,t,56870,559.310030594908499440297809,2,nrep
438,f,26161,179.143480529676392658577020,2,nrep
438,t,54320,496.986228848343672034350283,2,nrep
439,f,26519,157.030033020713032459804716,2,nrep
439,t,54784,561.811213088202005410177237,2,nrep
440,f,27094,187.362351859898548905972170,2,nrep
440,t,59379,645.504380717743901431374148,2,nrep
441,f,26893,163.164098538822299164670999,2,nrep
441,t,59774,692.595212407766681913445325,2,nrep
442,f,27058,167.223916435160058623047949,2,nrep
442,t,55608,571.921264369684429799563078,2,nrep
443,f,27266,194.467370193495782634978452,2,nrep
443,t,54800,512.945288676248654185704601,2,nrep
444,f,27501,166.435055355157705940320914,2,nrep
444,t,55446,547.941593763222872397395480,2,nrep
445,f,27439,161.237276371968530526352514,2,nrep
445,t,55482,549.166683766668665636565239,2,nrep
446,f,27571,155.604327372511981896422970,2,nrep
446,t,54727,466.742474422361219000789086,2,nrep
447,f,28211,189.456870695286730464084003,2,nrep
447,t,59370,558.808002991479875798637104,2,nrep
448,f,27978,151.341494417067005372888218,2,nrep
448,t,55761,585.528771130551442430798210,2,nrep
449,f,28510,167.668620715704485283004610,2,nrep
449,t,54589,407.316679764851690973130918,2,nrep
450,f,28405,144.450088894759201973023602,2,nrep
450,t,61231,607.370967149337142291870630,2,nrep
451,f,28516,169.991271351462882400630398,2,nrep
451,t,55522,461.225288439004245701616581,2,nrep
452,f,28657,126.815422510545328952373462,2,nrep
452,t,55500,393.411912637696033453301148,2,nrep
453,f,28706,166.435096614966264920160034,2,nrep
453,t,57053,443.975850993359407319889846,2,nrep
454,f,29145,136.001716897715737066368747,2,nrep
454,t,56040,394.520877430584955549794657,2,nrep
455,f,29415,146.504242553386430007366114,2,nrep
455,t,56505,523.542874796418141448086864,2,nrep
456,f,29518,132.118110955389692327870955,2,nrep
456,t,57866,419.232895017744558479482953,2,nrep
457,f,29795,117.083340727873092410295771,2,nrep
457,t,57505,417.346388748048164429646295,2,nrep
458,f,29676,144.060495105268337998042112,2,nrep
458,t,57534,381.481643810692638122152153,2,nrep
459,f,30021,139.763106230980074045059217,2,nrep
459,t,58783,472.864531626710256276746261,2,nrep
460,f,30493,138.224460897221135035452108,2,nrep
460,t,57942,416.864821164651338620369232,2,nrep
461,f,30479,113.631732470711445374993833,2,nrep
461,t,57820,445.458650037512149279627207,2,nrep
462,f,30739,149.628942156565865039485365,2,nrep
462,t,57765,398.096390895077296546049469,2,nrep
463,f,30691,127.452409468039441211398842,2,nrep
463,t,58416,361.218479333947568338246318,2,nrep
464,f,30805,111.277997873998013401176969,2,nrep
464,t,58358,407.788912982579482464270097,2,nrep
465,f,31130,96.302249688332781898758867,2,nrep
465,t,58517,384.191090134458887545054766,2,nrep
466,f,32179,97.336537521669245859573712,2,nrep
466,t,58784,378.511422182533123460651661,2,nrep
467,f,31769,101.035780287989688050711575,2,nrep
467,t,57509,410.526659058313033192422086,2,nrep
468,f,31766,112.343060674631180222643190,2,nrep
468,t,58169,376.688065153639580307619257,2,nrep
469,f,31526,112.564480415176301305501588,2,nrep
469,t,58978,388.834887239236989009575629,2,nrep
470,f,33037,116.961898225504855330237279,2,nrep
470,t,60611,510.390123868899765222309032,2,nrep
471,f,32132,110.607255284564217066299839,2,nrep
471,t,58425,331.611287828844126018630206,2,nrep
472,f,34271,101.544646243844796885848931,2,nrep
472,t,63771,492.700945610488919119281015,2,nrep
473,f,30779,110.353197151019604978839912,2,nrep
473,t,54722,306.257252243674305055446754,2,nrep
474,f,32212,70.689645522588324649696915,2,nrep
474,t,60088,479.450729443155536116936475,2,nrep
475,f,33844,105.900487721843305921733681,2,nrep
475,t,61397,449.761231319645092755920121,2,nrep
476,f,32470,126.106113088884143131830334,2,nrep
476,t,58429,405.274686828472166783650893,2,nrep
477,f,32840,84.429735287437796245803643,2,nrep
477,t,60067,438.852055778502504307615910,2,nrep
478,f,33463,96.814762836690408371968082,2,nrep
478,t,60744,369.772069056785782282918138,2,nrep
479,f,33470,90.425433131903584096214311,2,nrep
479,t,59535,416.197817310456614365316064,2,nrep
480,f,33997,98.338084376602671605604251,2,nrep
480,t,60864,450.072591595570931723979650,2,nrep
481,f,33467,86.658180070907043578101453,2,nrep
481,t,59291,404.654487807812823555690970,2,nrep
482,f,33376,86.851838699827908387332422,2,nrep
482,t,60035,384.273745467021173880318506,2,nrep
483,f,33587,88.060278560318061276116085,2,nrep
483,t,59507,487.651722196082347716113849,2,nrep
484,f,34147,76.241210967771578867156567,2,nrep
484,t,59885,345.537824315076999632792691,2,nrep
485,f,33778,79.260896047629845326048053,2,nrep
485,t,59804,435.266384951253452943184941,2,nrep
486,f,34727,69.399814319977342900102329,2,nrep
486,t,60303,372.948215883842065949430196,2,nrep
487,f,34353,100.419339532579345071868296,2,nrep
487,t,61647,564.790420631841459955061603,2,nrep
488,f,33939,61.088794086756747570893965,2,nrep
488,t,59265,396.278792852529849063714169,2,nrep
489,f,34560,82.522999678633831372599740,2,nrep
489,t,60933,578.473586602649666846787453,2,nrep
490,f,34248,84.593933065081858929940264,2,nrep
490,t,61262,564.072118398114091818606944,2,nrep
491,f,34614,68.016967603052811245663415,2,nrep
491,t,62865,476.381213627379943779378653,2,nrep
492,f,34444,73.355408682672795325854002,2,nrep
492,t,61600,479.880302051915258016222357,2,nrep
493,f,34107,78.356922550789726575894684,2,nrep
493,t,60968,675.160881545290576483428318,2,nrep
494,f,34915,76.844936350535839244759910,2,nrep
494,t,61299,495.493363386886085213086832,2,nrep
495,f,34764,88.180814030059769041488973,2,nrep
495,t,60169,465.173572913587952287212558,2,nrep
496,f,34644,70.391599415138026557602141,2,nrep
496,t,65060,879.323105057412198851501807,2,nrep
497,f,34997,84.861170145240003180318916,2,nrep
497,t,62431,498.864636914051509641402447,2,nrep
498,f,34759,104.151601443971408198701131,2,nrep
498,t,61346,513.330275572694161180623264,2,nrep
499,f,35359,93.643811677625985195148801,2,nrep
499,t,61706,512.687888033641065144785466,2,nrep
500,f,35523,99.272571845898325497407172,2,nrep
500,t,62084,733.156625426326077642069801,2,nrep
501,f,35350,115.537239621400464035553179,2,nrep
501,t,61933,445.591626259575678954277314,2,nrep
502,f,35572,100.974465952788436076244980,2,nrep
502,t,61933,539.954038098873587147048241,2,nrep
503,f,35556,118.530472089000865350618887,2,nrep
503,t,62606,677.969379453107843739580284,2,nrep
504,f,35433,105.934921777933767820803834,2,nrep
504,t,60005,415.780009026384476261748754,2,nrep
505,f,35265,106.867048803495755111717525,2,nrep
505,t,58882,464.222849555746823177988206,2,nrep
506,f,36885,150.496187082946807643527636,2,nrep
506,t,72044,920.392227455813630910992546,2,nrep
507,f,35245,117.003510899372661978626105,2,nrep
507,t,56365,377.605685640707060368856831,2,nrep
508,f,36075,131.291084379142311987120624,2,nrep
508,t,59258,422.502139930623905844451540,2,nrep
509,f,36108,136.510152336790368585755088,2,nrep
509,t,61746,660.913038911329229498478434,2,nrep
510,f,35791,126.846170310946334881873828,2,nrep
510,t,59657,503.785918968455347228588649,2,nrep
511,f,36103,140.282192046424571303482351,2,nrep
511,t,60803,468.455462227934939367879265,2,nrep
512,f,36348,162.531271381261159235890439,2,nrep
512,t,61951,533.904408004286832503280816,2,nrep
513,f,36622,181.374755955144947978622317,2,nrep
513,t,61282,670.736098266440509527024705,2,nrep
514,f,36333,145.550121448864085587436568,2,nrep
514,t,59668,631.497596873309792867656109,2,nrep
515,f,36292,156.435788838800295192472825,2,nrep
515,t,60711,545.461623735164885024956307,2,nrep
516,f,36883,126.825555446092887081753075,2,nrep
516,t,61163,484.146233765897327653074914,2,nrep
517,f,36528,167.672834495465224781200491,2,nrep
517,t,60714,553.251975074430477750084739,2,nrep
518,f,36288,123.379263245174166478719190,2,nrep
518,t,59645,442.855923611754812149521419,2,nrep
519,f,36893,141.942423344368458482944859,2,nrep
519,t,60575,491.380658958816179157177021,2,nrep
520,f,37053,153.038561453981640960389919,2,nrep
520,t,62268,567.111845580200462610266045,2,nrep
521,f,37573,120.303135197375584341844263,2,nrep
521,t,64636,592.864795230632610029112022,2,nrep
522,f,36044,165.421813261415400924904450,2,nrep
522,t,59498,580.788803379606187905713210,2,nrep
